  0.29904297938507846        9.7194897162029545E-002   2.9949008831882475E-002   9.2880107601780882E-003   9.8579203902581708E-002   5.9783600430770877E-002   1.2969771900879576E-002   7.3130036071777337E-003   3.5225481438404080E-002   3.0408909804149922E-002   1.4149046448344882E-002   6.0839264583681116E-003   1.2056624241282368E-002   1.2589476213699342E-002   7.4682331989202504E-003   3.4554112079180329E-003
   9.7887050532305619E-002  0.32913607074624535        9.9140955414760215E-002   2.9837418292938598E-002   6.2121849402392716E-002  0.11957639138482035        3.6911941517111045E-002   2.0311724408327007E-002   3.1107753470790381E-002   4.9420941849928200E-002   2.8403687332419818E-002   1.3764083025513256E-002   1.2451631490304770E-002   1.8826013773562147E-002   1.3574767566732076E-002   6.8523024938864788E-003
   3.5465209959149861E-002  0.10933347738558920       0.32913607074624535        9.7117252369543744E-002   3.2140707553622687E-002   7.2935887118931134E-002  0.10960655116699955        5.9404610848070361E-002   2.0386871664442086E-002   4.0232428599354907E-002   5.0086459488726302E-002   3.0486350678281232E-002   9.4855597254974167E-003   1.7480317651338555E-002   2.0047427866201444E-002   1.2629994212595480E-002
   1.2166551656257397E-002   3.5339547117498898E-002   9.7792708888615687E-002  0.29889115406845768        1.3341771802381006E-002   3.1514924394338811E-002   5.6743904858056381E-002   9.7792708888615659E-002   9.7223045655716409E-003   2.0655780017419311E-002   3.1521848915188930E-002   3.5339547117498905E-002   4.8409284382218525E-003   9.7223045655716461E-003   1.3341771802381002E-002   1.2171463152083756E-002
   9.7887050532305619E-002   5.9404610848070347E-002   2.0311724408327004E-002   7.0171543816600563E-003  0.33185330930056767       0.11957639138482035        1.4091677605832497E-002   8.0299847110987654E-003  0.10993698447722360        7.2241205761206753E-002   2.8403687332419811E-002   1.0857529012409715E-002   3.5271895401583320E-002   3.1107753470790391E-002   1.6481321579835614E-002   6.8523024938864788E-003
   5.6879021159013075E-002  0.10960655116699955        3.6911941517111045E-002   1.2685244644692780E-002  0.11749379100457061       0.34486534212584413        2.5105721426155123E-002   1.4091677605832497E-002   6.8335655676600285E-002  0.12693627044065126        4.9287875114912269E-002   1.8666144772270358E-002   2.8459724319834890E-002   4.5515391765321718E-002   2.6553384609841409E-002   1.1324799048249531E-002
   3.1514924394338818E-002   7.2796012393629719E-002  0.11934409372714901        5.9636788641376275E-002   5.3284991401725879E-002  0.14045414658407851       0.34476165592471908       0.11934409372714901        4.1170529962787139E-002   9.0755131224254298E-002  0.14038303808168337        7.2796012393629719E-002   2.0614746657568586E-002   4.1170529962787132E-002   5.3284991401725872E-002   3.1521848915188930E-002
   1.3341771802381009E-002   3.2160449339910809E-002   6.1996810968193476E-002   9.8411887925406838E-002   2.1238677441547574E-002   5.3284991401725872E-002  0.11740242714599641       0.33170268917861606        1.8350465596850420E-002   4.2265006597734675E-002   7.5987086929988817E-002  0.11092193113429301        9.9340514669652834E-003   2.1408815291331255E-002   3.3365866574214698E-002   3.6078136843079672E-002
   3.5465209959149861E-002   3.0486350678281232E-002   1.3764083025513255E-002   6.1768459748145349E-003  0.11098783426093063        7.2935887118931134E-002   1.8666144772270361E-002   1.0857529012409713E-002  0.33575885938517419       0.13117283499408411        5.0086459488726295E-002   1.8393070990860006E-002  0.10042596612022661        6.6027399486999178E-002   3.2140707553622680E-002   1.2629994212595480E-002
   3.1514924394338811E-002   5.0086459488726295E-002   2.8403687332419811E-002   1.4217682831569411E-002   7.5994544306629302E-002  0.14045414658407851        4.9287875114912269E-002   2.8403687332419807E-002  0.13211093635751633       0.38622891203406118       0.14038303808168337        5.0086459488726302E-002   6.6033852467375448E-002  0.13211093635751633        7.5994544306629302E-002   3.1521848915188930E-002
   2.0655780017419311E-002   4.0190320661014599E-002   4.9389240268545048E-002   3.0358353358935740E-002   4.2265006597734675E-002   9.0755131224254312E-002  0.12692712614752238        7.2098793173448486E-002   5.7627905354863250E-002  0.15370696981372950       0.38621302503886412       0.13107899158806391        3.4507725232375892E-002   8.0337458259766681E-002  0.13315367752478396        6.6053151713507730E-002
   9.7058147141857124E-003   2.0447808689406224E-002   3.0960859719828624E-002   3.5170573169970132E-002   1.8362124360475324E-002   4.1161673528317219E-002   6.8181857247857913E-002  0.10972234151421080        2.2570247263744611E-002   5.7617531427789047E-002  0.13205726770389434       0.33558543116909362        1.4320915451833442E-002   3.4697436396411742E-002   6.6837860279887876E-002  0.10060922402854851     
   1.2166551656257397E-002   1.2629994212595476E-002   6.8523024938864771E-003   3.4173732586508018E-003   3.6051324707284421E-002   3.1514924394338811E-002   1.1324799048249533E-002   6.8523024938864762E-003  0.10066271096030086        6.6074885827226162E-002   3.1521848915188916E-002   1.2629994212595478E-002  0.30031470924802872       0.10066271096030083        3.6051324707284435E-002   1.2171463152083756E-002
   1.3341771802381004E-002   2.0033260207243685E-002   1.3519355463905796E-002   7.5232169983575113E-003   3.3365866574214698E-002   5.3284991401725865E-002   2.6513756218947141E-002   1.6577705158386635E-002   6.6827921101138110E-002  0.13315367752478396        7.5987086929988817E-002   3.2160449339910822E-002  0.10082272239401460       0.33653379931156069       0.11212734836859686        3.6078136843079672E-002
   9.7058147141857107E-003   1.7423977129633665E-002   1.8833670587161500E-002   1.2444620990150129E-002   2.1385955920247886E-002   4.1161673528317212E-002   4.5455905068037920E-002   3.0960859719828624E-002   3.4697436396411742E-002   8.0343483607609040E-002  0.13205726770389434        6.5899713049046224E-002   3.7046867631653442E-002  0.11345891819079393       0.33652357839993530       0.10060922402854851     
